url_length,num_dots,num_hyphens,num_digits,num_subdomains,num_params,domain_age_days,has_ip,has_at_symbol,https,shortened,brand_in_subdomain,host_entropy,tld,is_phishing
104,1,4,2,1,0,177,0,0,1,0,0,3.308,tk,1
64,1,0,1,0,0,1036,0,0,0,0,0,1.865,net,0
69,2,1,0,0,0,1624,0,0,1,0,0,3.69,com,0
70,1,1,3,1,2,2096,0,0,1,0,0,3.313,fr,0
53,1,1,2,0,2,724,0,0,1,0,0,3.478,com,0
46,1,2,1,0,0,871,0,0,1,0,1,2.965,com,0
94,2,1,2,1,1,1714,0,0,1,0,0,3.606,com,0
50,3,1,3,2,0,2093,0,0,0,0,0,2.778,fr,0
30,1,0,4,0,2,906,0,0,1,0,0,2.859,com,0
42,3,1,3,2,0,1630,0,0,1,0,0,2.272,fr,0
80,2,1,2,3,0,1487,0,0,1,0,0,3.191,net,0
44,2,1,2,1,1,916,1,0,1,0,0,2.323,fr,0
77,1,0,2,0,0,560,0,0,1,0,0,2.741,org,0
51,1,0,2,0,0,1204,0,0,1,1,0,2.72,com,0
49,2,0,0,2,1,2155,0,0,1,0,0,3.192,net,0
16,2,0,0,1,1,4705,0,0,1,0,0,3.154,com,0
77,1,1,2,2,0,1345,0,0,1,0,0,2.925,fr,0
29,1,0,3,0,0,2273,0,0,1,0,0,3.638,com,0
56,1,0,3,1,1,566,0,0,1,0,1,3.034,com,0
17,1,1,3,1,1,3280,0,0,1,0,0,3.538,com,0
41,4,0,1,1,0,1407,0,0,1,0,0,2.422,org,0
27,3,1,0,0,0,1004,0,0,1,0,0,3.292,org,0
12,2,3,2,3,3,936,0,0,1,0,0,2.835,org,0
67,1,0,2,0,0,679,0,0,1,0,0,2.704,com,0
86,1,0,6,2,1,64,0,0,1,0,0,3.684,info,1
13,1,0,1,3,1,714,0,0,0,0,0,3.582,org,0
89,1,0,5,0,1,935,0,0,1,1,0,2.716,net,0
71,2,2,0,2,1,614,0,0,1,0,0,2.241,com,0
116,4,2,5,2,1,135,0,0,1,1,0,3.524,xyz,1
90,2,1,3,2,1,853,0,0,1,0,0,2.608,com,0
72,1,2,3,1,1,1070,0,0,1,0,0,3.324,com,0
27,1,1,2,2,0,1294,0,0,0,0,0,3.113,org,0
80,1,1,2,1,2,1544,0,0,1,0,0,3.159,net,0
66,1,1,3,1,2,641,0,0,1,0,0,3.033,com,0
82,1,0,1,4,0,1109,0,0,1,0,0,3.374,org,0
86,4,1,1,1,3,197,0,0,1,0,0,2.887,com,0
35,1,0,4,1,0,686,0,0,1,0,0,3.084,com,0
35,1,4,2,1,1,1242,0,0,0,0,0,2.973,com,0
70,2,1,0,0,0,471,0,0,1,0,0,3.325,com,0
49,3,0,0,1,3,1403,0,0,1,1,0,2.783,org,0
33,2,0,2,2,1,1701,0,0,1,0,0,3.494,com,0
38,1,1,2,1,2,989,0,0,1,0,0,2.667,org,0
26,2,1,1,2,2,831,0,0,1,0,0,3.157,com,0
59,3,0,0,1,0,1918,0,0,0,0,0,3.163,fr,0
123,2,1,5,2,0,299,0,0,0,0,0,3.456,top,1
37,1,0,4,0,2,503,0,0,1,0,0,2.642,fr,0
56,1,3,2,0,1,1503,0,0,1,0,0,3.338,edu,0
12,3,0,2,0,0,1307,0,0,1,0,0,2.514,net,0
50,1,3,5,2,1,191,0,0,0,1,0,3.429,zip,1
82,3,2,2,0,5,176,0,0,0,0,0,3.681,net,1
24,2,0,3,2,1,1353,0,0,1,0,0,2.924,com,0
12,3,0,2,0,1,679,0,0,1,0,0,2.57,org,0
78,2,0,3,1,2,33,0,0,0,1,1,3.635,tk,1
69,1,1,1,1,0,1240,0,0,1,1,0,2.684,com,0
96,1,1,4,0,1,633,0,0,0,0,1,3.204,xyz,1
27,3,1,3,2,0,1827,0,0,1,0,0,3.257,com,0
49,1,0,2,2,0,1806,0,0,1,0,0,2.671,org,0
54,2,2,2,0,0,1345,0,0,1,0,0,3.176,com,0
58,2,3,3,2,3,101,0,0,0,0,0,2.855,top,1
67,1,0,2,2,2,1242,0,0,1,0,0,2.72,net,0
51,1,1,0,3,1,1628,0,0,1,0,0,2.824,com,0
80,1,2,3,0,1,326,0,0,1,0,0,3.865,xyz,1
76,1,1,4,1,1,1682,0,0,1,0,0,2.935,com,0
58,1,0,3,1,0,1409,0,0,1,0,0,2.962,org,0
67,2,0,2,1,2,1676,0,0,1,0,0,3.159,net,0
29,3,1,5,0,1,152,0,0,0,0,0,3.108,xyz,1
74,4,1,3,2,4,355,0,0,1,1,0,2.962,top,1
47,1,1,5,2,0,1137,0,0,1,0,0,3.943,com,0
47,4,2,5,1,1,154,0,0,0,0,0,4.332,top,1
37,2,1,1,0,0,1765,0,0,1,0,0,2.735,com,0
47,1,1,3,1,0,894,0,0,1,0,0,2.761,edu,0
69,2,0,1,0,3,1583,0,0,0,0,0,3.472,fr,0
85,1,1,3,0,1,1433,0,0,0,0,0,3.276,org,0
75,1,0,3,1,1,660,0,0,1,0,0,2.824,fr,0
54,1,2,3,2,0,2041,0,0,1,0,0,2.634,net,0
20,3,0,2,1,2,943,0,0,1,0,0,3.522,org,0
32,1,1,0,1,1,1858,0,0,1,0,0,2.533,gov,0
74,3,1,0,4,1,1334,0,0,1,0,0,2.562,net,0
21,3,0,1,0,0,359,0,0,1,0,1,2.824,com,0
45,3,0,1,2,1,724,0,1,0,0,0,3.582,fr,0
12,3,1,0,0,4,1294,0,0,0,0,0,3.917,com,0
24,1,0,2,0,0,886,0,0,1,0,0,3.362,net,0
69,1,1,2,1,0,1352,0,0,1,0,0,2.787,fr,0
58,2,1,1,0,2,1081,0,0,1,0,0,2.92,com,0
62,3,0,4,2,2,158,0,0,1,1,0,2.997,xyz,1
58,2,1,1,1,0,529,0,0,1,0,0,3.325,com,0
35,1,0,2,2,1,1530,0,0,1,0,0,3.717,gov,0
59,4,0,2,2,0,2670,0,0,1,0,0,2.904,com,0
47,2,1,3,1,0,813,0,0,1,0,1,2.67,gov,0
17,1,0,3,0,0,1128,0,0,1,0,0,3.741,org,0
31,3,0,1,2,0,2071,0,0,1,0,0,3.073,org,0
86,1,1,3,1,1,138,0,0,1,0,0,2.839,com,0
63,1,1,2,2,1,527,0,0,1,0,0,3.398,net,0
37,1,0,1,1,1,974,0,0,1,0,0,3.609,com,0
63,3,1,2,0,1,1455,0,0,1,0,0,3.233,com,0
12,1,0,3,1,0,1043,0,0,1,0,0,3.067,net,0
58,2,0,2,0,0,413,0,0,1,0,0,3.292,com,0
64,1,2,5,1,0,616,0,0,0,0,0,3.794,com,1
35,2,0,2,1,2,404,0,0,0,0,0,3.517,com,1
33,2,3,2,2,2,312,0,0,0,1,1,3.906,net,1
71,4,1,7,3,3,269,0,0,0,1,0,4.125,zip,1
87,2,1,9,2,3,446,0,1,0,0,0,4.149,net,1
68,1,0,1,0,1,1777,0,0,1,0,0,3.081,com,0
66,1,0,2,0,1,382,0,0,1,0,0,2.823,com,0
42,4,1,1,2,1,568,0,0,1,0,0,2.424,com,0
89,2,1,3,1,3,72,0,0,1,0,0,2.772,top,1
44,3,0,1,1,2,826,0,0,1,0,0,2.564,edu,0
89,1,1,2,1,0,226,0,0,1,1,0,3.274,top,1
53,1,1,1,1,2,974,0,0,1,0,0,3.291,com,0
44,2,3,1,3,0,687,0,0,1,0,0,2.281,net,0
59,4,2,3,1,1,1515,0,0,1,0,0,2.4,com,0
80,2,1,1,2,2,485,0,0,1,0,0,3.263,org,0
59,4,2,2,3,0,910,0,0,1,0,0,2.769,com,0
83,3,2,1,1,1,293,0,0,1,0,0,3.3,com,0
53,2,5,4,4,2,490,0,0,0,0,0,2.902,click,1
12,1,0,1,2,0,2071,0,0,1,0,0,2.677,org,0
66,1,2,1,1,0,931,0,0,0,0,0,3.233,com,0
54,1,0,2,2,0,495,0,0,1,0,0,2.643,fr,0
54,1,1,2,0,1,1179,0,0,1,0,0,3.441,com,0
12,3,0,1,1,0,963,0,0,1,0,0,3.442,com,0
97,2,2,0,1,3,1721,0,0,1,0,0,3.434,com,0
101,1,2,2,1,1,221,0,0,1,0,0,3.344,top,1
74,2,1,4,0,2,2640,0,0,1,0,0,3.635,fr,0
29,2,1,1,0,0,1160,0,0,1,0,0,2.971,com,0
119,2,1,7,1,0,573,0,0,1,0,1,3.389,tk,1
100,5,2,1,3,1,745,0,0,0,0,0,3.869,xyz,1
67,1,1,2,1,2,964,0,0,1,0,0,3.169,com,0
72,1,2,3,4,1,59,0,0,1,0,0,2.195,xyz,1
42,1,1,2,0,0,1236,0,0,1,0,0,3.432,net,0
83,4,2,4,0,0,134,0,0,1,0,0,4.516,com,1
66,1,2,3,1,0,106,0,0,1,0,0,3.566,xyz,1
27,3,1,7,1,2,48,0,0,1,0,0,2.992,xyz,1
100,1,2,5,3,3,166,0,0,0,0,0,3.294,zip,1
33,4,0,4,1,1,777,0,0,1,0,0,2.934,org,0
33,2,0,3,3,1,598,0,0,1,0,1,2.642,net,0
12,1,1,1,0,1,728,1,0,1,0,0,2.156,fr,0
76,2,1,1,4,3,351,1,0,0,0,0,3.736,net,1
35,1,0,3,1,0,1037,1,0,1,0,0,2.303,fr,0
36,1,0,1,0,1,477,0,0,1,1,0,3.36,com,0
70,1,0,4,0,1,234,0,0,0,0,0,3.308,top,1
56,3,0,1,0,1,1254,0,0,1,0,0,3.072,com,0
101,1,3,4,1,3,224,0,0,0,1,0,3.948,tk,1
51,4,1,2,1,1,2048,0,0,1,0,0,3.405,org,0
98,4,0,5,1,2,674,0,0,1,0,1,4.119,xyz,1
27,3,2,0,1,1,1678,0,0,1,0,0,3.247,fr,0
65,1,2,1,1,1,1034,0,0,1,0,0,3.452,fr,0
45,5,0,0,0,1,451,0,0,1,0,0,3.05,net,0
51,4,0,2,1,0,1150,0,0,1,0,0,3.263,com,0
68,2,1,5,2,1,1087,0,0,1,0,0,2.993,org,0
64,2,0,5,2,4,84,0,0,1,1,0,2.845,top,1
81,1,0,2,0,0,1078,0,0,1,0,0,3.493,com,0
101,2,2,6,3,3,160,0,0,0,0,0,2.885,com,1
61,2,0,3,1,1,249,0,0,1,0,0,3.041,com,0
33,1,0,0,2,0,1608,0,0,1,0,0,3.26,com,0
74,3,0,3,0,1,823,0,0,1,0,0,3.177,com,0
14,3,0,4,0,1,1032,0,0,1,0,0,2.214,org,0
56,3,1,7,3,1,231,0,0,1,0,1,3.837,click,1
83,2,1,0,2,1,1203,0,0,1,0,0,2.865,fr,0
41,4,0,2,2,1,1410,0,0,1,0,0,3.125,net,0
53,4,0,1,1,2,617,0,0,1,0,0,3.271,com,0
109,1,3,3,0,3,257,0,0,1,0,0,4.14,info,1
54,1,0,1,0,0,335,0,0,1,0,0,3.063,net,0
76,1,0,6,1,1,241,0,0,1,0,1,2.924,tk,1
25,4,0,2,3,0,382,0,0,1,0,0,2.701,com,0
70,2,0,2,1,1,1472,0,0,1,0,0,2.531,com,0
50,3,1,2,1,0,1018,0,1,1,0,0,3.081,com,0
51,1,0,2,2,3,56,0,0,0,0,0,3.148,xyz,1
58,1,0,4,0,0,1163,0,0,1,0,0,2.639,com,0
92,5,0,2,1,0,289,0,0,1,0,0,2.666,org,0
75,1,0,3,1,2,917,0,0,1,0,0,2.979,com,0
45,1,0,4,3,1,980,0,0,1,0,0,3.109,com,0
80,1,0,1,0,1,1124,0,0,1,0,0,2.314,fr,0
62,3,0,0,1,0,1775,0,0,1,1,0,2.846,com,0
15,2,0,2,2,0,939,0,0,1,0,0,3.072,fr,0
100,2,2,9,4,1,421,1,0,1,1,0,2.883,com,1
25,3,3,1,0,0,1520,0,0,0,0,0,2.371,org,0
36,2,0,2,2,0,623,0,0,1,0,0,3.811,com,0
38,4,0,2,4,1,890,0,0,1,0,0,3.324,org,0
86,3,1,1,2,4,802,0,0,0,0,1,2.849,xyz,1
74,4,0,1,0,1,548,0,0,1,0,0,3.431,net,0
81,3,0,5,2,1,410,1,0,1,0,0,2.939,xyz,1
69,1,0,1,0,1,2136,0,0,1,0,0,2.769,fr,0
64,1,0,5,1,0,1340,0,0,0,0,0,3.657,fr,0
56,2,1,1,0,0,701,0,0,1,0,0,2.996,gov,0
23,3,1,0,1,0,1245,0,0,1,0,0,3.282,fr,0
89,7,1,3,1,1,28,0,0,1,0,0,3.173,com,1
58,1,0,1,2,2,1454,0,0,1,0,0,3.512,com,0
19,1,0,7,0,0,2350,0,0,1,0,0,3.512,com,0
40,2,1,1,1,2,821,0,0,1,0,0,3.364,com,0
59,3,0,5,3,1,501,0,0,0,0,1,3.462,top,1
38,1,0,2,0,1,719,0,0,1,0,1,2.815,com,0
58,3,2,5,1,0,1354,0,0,0,0,0,2.378,com,0
90,2,4,3,0,1,339,0,0,1,1,0,3.876,xyz,1
64,2,0,3,2,2,956,0,0,1,0,0,2.979,com,0
59,1,0,2,1,0,1043,0,0,1,0,0,2.68,fr,0
32,3,1,0,0,1,533,0,0,1,1,0,2.499,net,0
81,2,3,6,4,1,631,0,0,1,0,0,3.372,xyz,1
60,4,1,0,1,0,1232,0,0,1,0,0,3.01,com,0
86,7,1,5,3,3,160,0,1,0,0,0,3.103,top,1
36,2,0,1,2,0,338,0,0,1,0,0,4.198,com,0
56,3,1,3,1,1,1044,0,0,1,0,0,2.303,com,0
49,3,0,0,0,0,508,0,0,1,0,0,3.201,com,0
66,3,0,0,2,0,964,0,0,1,0,0,2.63,org,0
98,4,0,11,2,2,330,0,0,1,1,0,2.723,top,1
35,1,1,3,1,2,771,0,0,1,1,0,3.719,edu,0
69,2,0,4,1,4,772,0,0,1,0,0,3.235,com,0
58,4,1,2,1,1,1567,0,0,1,0,0,2.654,org,0
43,3,0,3,1,1,1524,0,0,1,0,0,3.05,com,0
68,2,2,6,1,1,277,0,0,0,0,0,2.512,top,1
34,1,3,8,2,4,306,0,0,0,0,0,3.576,info,1
58,5,0,0,3,0,727,0,0,1,0,0,2.519,com,0
35,1,3,1,2,4,1709,0,0,1,0,0,3.456,org,0
40,2,0,4,3,0,378,0,0,1,0,0,3.2,xyz,1
116,3,1,9,3,2,420,0,0,1,1,0,2.878,top,1
30,1,0,3,0,0,2262,0,0,1,1,0,3.186,com,0
49,1,1,1,0,1,1767,0,0,1,1,0,4.049,com,0
115,4,0,2,0,0,1002,0,0,1,0,0,2.406,net,0
62,1,0,3,0,1,514,0,0,1,0,0,2.643,com,0
33,1,0,2,2,1,472,0,0,1,0,0,3.376,net,0
68,1,0,2,0,0,1506,1,0,1,0,0,3.212,org,0
43,1,0,3,1,0,805,0,0,1,0,0,3.529,edu,0
64,3,1,0,1,2,741,0,0,1,1,0,3.429,net,0
51,6,0,1,2,2,964,0,0,0,0,0,3.536,com,0
70,1,1,1,1,1,1481,0,0,1,0,0,2.526,net,0
33,3,1,1,4,0,2161,0,0,0,0,0,2.697,fr,0
85,3,2,3,3,0,235,0,0,0,0,1,4.163,com,1
12,1,0,0,2,0,1404,0,0,1,0,0,2.405,edu,0
88,3,1,0,3,2,207,0,0,1,0,1,4.646,info,1
58,1,1,4,1,2,2254,0,0,1,0,0,2.756,com,0
52,1,2,9,3,1,269,0,0,0,0,0,2.465,tk,1
29,1,0,4,1,1,2496,0,1,1,0,0,3.474,com,0
64,1,0,3,2,0,2172,0,0,1,0,0,3.898,fr,0
65,1,0,1,0,2,1052,0,0,1,0,0,2.84,net,0
63,1,1,1,2,0,2793,0,0,1,0,0,3.126,fr,0
19,2,0,3,2,2,1902,0,0,1,1,0,3.576,gov,0
28,2,0,1,0,1,1125,0,0,1,0,0,3.349,com,0
43,1,0,5,2,1,3060,0,0,1,0,0,3.613,com,0
35,2,1,3,1,0,1405,0,0,0,0,0,3.002,com,0
61,1,0,1,1,2,1742,0,0,1,0,0,2.335,net,0
55,2,1,1,1,1,956,0,0,0,0,0,3.262,com,0
46,2,0,1,5,1,1514,0,0,1,0,0,2.894,org,0
41,1,0,1,0,0,1284,0,0,1,0,0,3.444,net,0
78,3,1,0,0,1,987,0,1,1,0,0,3.039,com,0
32,1,0,3,0,1,1453,0,0,1,0,0,2.604,net,0
58,2,1,3,0,0,849,0,0,1,0,0,3.073,gov,0
69,3,1,3,1,2,1747,0,0,1,0,0,2.111,fr,0
76,5,3,3,3,0,216,0,1,0,0,0,3.794,zip,1
93,4,1,4,1,0,89,0,0,0,0,0,2.962,tk,1
66,2,0,0,3,0,807,0,1,1,0,0,2.294,com,0
16,2,1,3,1,0,1249,0,0,1,0,0,2.695,net,0
63,2,1,2,0,1,1337,0,0,1,0,0,3.063,com,0
66,1,0,5,0,3,1686,0,0,1,0,0,2.997,org,0
33,1,1,2,2,0,713,0,0,1,0,0,3.086,com,0
53,2,0,1,1,0,518,0,0,1,0,0,2.565,org,0
62,1,0,1,2,1,1518,0,0,1,0,0,2.98,com,0
40,1,1,5,1,1,521,0,0,1,0,0,3.085,net,0
24,5,1,3,3,1,867,0,0,1,0,0,3.31,gov,0
97,3,2,4,1,2,234,0,0,1,0,0,3.472,net,1
85,5,4,2,5,3,324,0,0,0,0,0,4.252,xyz,1
42,3,0,2,2,0,2033,0,0,1,0,0,2.755,com,0
55,2,3,6,4,0,259,0,0,0,0,0,2.635,xyz,1
24,1,1,2,2,2,618,0,0,1,0,0,3.011,fr,0
111,2,1,5,3,2,245,0,0,1,0,0,3.615,xyz,1
57,3,0,0,1,1,1225,0,0,1,0,0,2.663,fr,0
84,3,3,2,1,3,60,0,0,1,1,0,3.707,xyz,1
41,2,0,1,2,0,2523,0,1,1,0,0,3.333,com,0
50,1,0,1,2,1,952,0,0,1,0,0,2.388,com,0
32,1,0,0,0,0,823,0,0,1,0,0,2.728,net,0
59,2,0,3,1,1,2411,0,0,1,0,0,3.668,org,0
43,3,0,2,1,1,916,0,0,1,0,0,3.264,com,0
38,2,0,1,0,0,633,0,0,1,0,0,3.536,net,0
51,2,0,2,2,1,1084,0,0,1,0,0,2.616,gov,0
45,1,1,1,1,2,2064,0,0,0,0,0,2.772,org,0
45,2,2,3,0,0,846,0,0,1,0,0,3.017,com,0
35,1,1,2,0,1,542,0,0,1,0,0,2.764,net,0
39,2,0,2,2,0,1622,0,0,1,0,0,3.399,com,0
71,2,2,4,0,1,515,0,0,1,0,1,3.829,info,1
14,1,0,2,2,2,1799,0,0,1,0,0,3.25,com,0
64,2,0,3,0,1,1425,0,0,1,0,0,3.106,org,0
12,1,4,1,2,0,795,0,0,1,0,0,2.871,net,0
94,2,2,4,1,2,62,0,0,0,1,1,4.337,com,1
56,1,0,2,1,0,1735,0,0,1,0,0,2.328,net,0
73,3,0,4,2,1,259,0,0,1,0,0,2.769,click,1
12,1,0,4,0,1,1190,0,0,1,0,0,3.088,com,0
57,3,0,3,2,0,1026,0,0,0,0,0,2.874,net,0
74,1,1,3,1,1,556,0,0,1,0,0,2.788,net,0
43,1,1,2,1,1,1051,0,0,0,1,0,2.681,net,0
55,1,1,1,1,1,1860,0,0,1,0,0,3.44,org,0
86,1,1,1,1,0,1741,0,0,1,0,0,3.531,com,0
77,2,0,1,0,0,971,0,0,1,1,0,3.884,com,0
76,2,3,7,2,3,518,0,0,0,1,0,3.458,xyz,1
93,3,1,5,1,1,110,1,1,1,0,1,2.514,info,1
86,4,1,3,0,5,367,0,0,1,1,0,3.019,xyz,1
63,3,1,0,1,2,743,0,0,1,0,0,3.016,org,0
32,1,0,0,2,0,939,0,0,1,0,0,2.507,fr,0
73,4,1,3,0,1,914,0,0,1,0,0,2.792,org,0
30,1,0,3,1,2,1868,0,0,1,0,0,3.641,net,0
63,5,1,2,1,1,1202,0,0,1,1,0,3.044,com,0
13,3,0,1,2,1,2147,0,0,1,0,0,3.081,com,0
72,1,1,0,0,1,769,0,0,1,0,0,2.69,fr,0
69,2,1,2,1,2,1054,0,0,1,0,0,3.246,com,0
69,1,1,0,1,1,837,0,0,1,0,0,2.323,net,0
46,2,2,0,1,0,600,0,0,1,0,0,3.16,com,0
12,1,1,3,1,2,578,0,0,1,0,0,2.907,fr,0
67,2,0,4,2,3,140,0,0,1,1,0,3.113,xyz,1
66,1,0,2,2,1,1206,0,0,1,1,0,2.549,com,0
81,1,2,2,0,0,2859,0,0,1,0,0,2.512,com,0
55,4,0,0,0,0,1615,0,0,1,0,0,2.605,org,0
113,3,3,4,1,1,104,0,0,1,0,1,2.911,info,1
52,4,1,5,1,2,365,0,0,1,0,1,3.558,xyz,1
62,4,5,2,3,0,397,0,0,1,0,0,3.39,xyz,1
59,1,0,5,3,1,407,0,0,0,0,0,3.619,tk,1
56,2,1,2,2,0,1750,0,0,1,0,0,2.608,com,0
90,1,0,0,0,1,145,0,0,1,0,1,3.503,com,0
118,4,1,8,1,2,192,0,0,1,0,0,2.908,tk,1
88,2,1,4,2,2,320,0,0,1,0,0,3.817,top,1
35,3,0,7,2,1,154,0,0,0,0,0,4.247,xyz,1
12,1,0,1,0,0,849,0,0,1,0,1,2.507,com,0
56,1,1,3,0,2,753,0,0,1,0,0,3.423,org,0
40,1,2,3,2,1,1083,0,0,1,0,0,2.953,fr,0
22,3,0,1,1,1,1113,0,0,0,0,0,3.246,com,0
65,1,0,2,0,1,1039,0,0,1,0,0,3.675,com,0
73,3,1,2,1,2,1375,0,0,1,0,0,2.745,org,0
47,3,2,2,0,1,740,0,0,1,0,1,3.142,fr,0
31,5,1,1,0,0,929,0,0,1,0,0,2.812,net,0
28,3,0,0,1,1,1745,0,0,1,0,0,3.211,net,0
66,1,0,4,1,1,967,0,0,1,0,0,2.362,com,0
77,2,0,0,0,0,2182,0,0,1,0,0,2.975,com,0
93,5,2,5,1,1,179,0,0,1,0,0,3.397,info,1
54,1,1,2,2,0,650,0,0,0,0,0,3.207,com,0
46,3,1,1,2,1,2581,0,0,1,0,0,2.156,com,0
59,2,0,2,3,0,1221,0,1,1,0,0,2.57,fr,0
65,2,0,2,2,0,1236,0,0,1,0,0,2.413,com,0
78,2,1,3,1,2,560,0,0,1,0,0,2.903,net,0
77,3,2,1,2,1,858,0,0,1,0,0,2.761,com,0
43,1,0,1,1,3,1255,0,0,0,0,0,3.101,org,0
24,1,1,0,1,1,932,0,0,1,0,0,2.61,com,0
40,1,0,1,3,1,263,0,0,1,0,0,3.146,com,0
54,1,2,2,2,0,1726,0,0,1,0,0,2.91,com,0
99,2,1,1,1,1,302,0,0,1,0,1,3.273,fr,0
39,1,1,0,0,2,410,0,0,1,0,0,3.734,net,0
85,2,0,2,1,0,851,0,0,1,0,0,3.375,com,0
97,5,1,2,0,1,1090,0,0,1,0,1,3.505,com,0
72,1,0,0,0,0,1306,0,0,1,0,0,3.345,com,0
43,1,0,1,1,1,751,0,0,1,0,0,2.852,fr,0
70,2,0,1,0,0,851,0,0,1,0,0,3.652,org,0
68,5,2,0,0,1,1044,0,0,1,1,0,2.092,com,0
19,2,0,4,1,1,1920,0,0,1,0,0,3.57,com,0
79,1,1,1,0,0,1871,0,0,1,0,0,3.805,fr,0
50,1,0,7,2,1,1002,0,0,1,0,0,2.694,org,0
88,4,2,3,2,0,71,0,0,1,1,0,3.997,com,1
64,1,1,5,4,1,74,1,0,0,0,0,4.248,net,1
69,2,0,4,0,2,2414,0,0,1,0,0,2.761,gov,0
69,2,0,3,0,1,759,0,0,1,0,0,3.853,com,0
33,3,1,1,0,1,580,0,0,1,0,0,2.84,com,0
64,4,1,3,4,1,911,0,0,1,0,0,3.131,com,0
55,1,0,2,0,0,1385,1,0,1,0,0,3.398,com,0
95,4,1,3,2,2,2132,0,0,1,0,1,2.644,fr,0
49,1,0,3,0,1,4843,0,0,1,0,0,3.479,com,0
69,1,1,3,0,0,1032,0,0,1,0,0,3.247,com,0
56,2,1,6,1,1,55,0,0,1,1,0,2.747,click,1
88,1,2,1,0,0,2805,0,0,1,0,0,3.282,com,0
62,1,0,5,2,0,1021,0,0,0,0,0,3.394,com,0
45,1,0,3,2,0,1331,0,0,1,0,0,2.033,org,0
52,2,0,0,0,1,627,0,0,1,0,0,3.028,fr,0
25,2,0,4,1,0,456,0,0,1,0,0,2.559,com,0
58,2,0,1,0,3,750,0,0,1,0,1,3.194,net,0
73,1,1,2,3,0,1337,0,0,0,0,0,2.378,com,0
27,2,0,1,1,3,462,0,0,1,0,0,3.809,com,0
23,1,1,2,2,1,1160,0,0,1,0,0,2.405,org,0
42,2,0,0,3,0,264,0,0,1,0,0,2.859,fr,0
51,1,0,0,0,0,1387,0,0,1,0,0,3.244,com,0
62,1,2,3,1,1,1115,0,0,1,0,0,3.278,fr,0
44,1,0,3,0,0,2262,0,0,1,0,0,2.963,com,0
71,1,4,3,2,4,560,0,0,1,0,0,3.561,tk,1
65,1,0,3,2,0,1079,0,0,1,0,0,3.697,com,0
49,3,0,1,2,2,1111,0,0,1,0,0,2.731,fr,0
44,2,0,1,0,0,570,0,0,1,0,0,2.809,net,0
46,3,0,2,0,1,1749,0,0,1,1,0,1.719,org,0
58,2,0,1,1,1,1896,0,0,1,0,0,3.407,com,0
43,1,0,1,2,0,864,0,0,1,0,0,3.249,com,0
71,1,0,1,2,1,2437,0,0,1,0,0,3.348,edu,0
20,1,1,1,1,1,1741,0,0,1,0,0,3.621,com,0
36,3,0,3,0,0,1441,0,0,1,0,0,3.224,com,0
41,3,0,0,2,1,1500,0,0,1,0,0,3.184,org,0
33,1,1,0,1,1,948,0,0,1,0,0,2.717,org,0
52,1,0,2,0,0,748,0,1,1,0,0,2.995,com,0
29,1,1,0,1,1,1208,0,0,1,0,0,2.468,com,0
35,2,0,1,4,0,1410,0,0,1,0,0,2.537,org,0
21,5,0,0,1,2,1189,0,0,1,0,0,3.057,com,0
77,3,2,2,0,1,623,1,0,1,0,0,2.739,com,0
29,1,0,0,0,1,1034,0,0,1,1,0,2.887,org,0
76,1,1,3,3,1,590,0,1,1,0,1,3.911,info,1
32,1,0,1,2,1,490,0,0,1,1,0,3.233,net,0
54,2,0,3,3,0,1950,0,0,1,0,0,2.215,com,0
55,2,1,0,2,1,877,0,1,1,0,0,3.143,com,0
54,1,1,1,3,1,1100,0,0,1,1,0,2.594,gov,0
44,2,0,2,4,0,705,1,0,1,1,0,3.061,com,0
42,3,0,2,1,2,1915,0,0,1,0,0,3.155,com,0
84,3,1,1,1,3,165,0,1,0,0,0,3.403,top,1
75,2,0,3,0,1,1615,0,0,1,0,0,3.216,fr,0
80,2,2,2,1,0,590,0,0,1,0,0,3.644,fr,0
70,1,2,2,4,0,860,0,0,1,0,0,3.45,com,0
43,2,2,3,2,0,459,0,0,1,0,0,3.552,com,0
12,1,0,0,2,0,952,0,0,1,0,0,3.421,com,0
21,3,2,4,1,0,736,0,0,1,1,1,3.788,xyz,1
53,6,0,1,1,0,841,0,0,1,0,0,2.814,com,0
80,2,2,3,0,1,492,0,0,1,0,0,4.245,xyz,1
45,2,1,0,0,0,157,0,0,0,0,0,3.076,fr,0
28,1,0,3,0,2,1337,0,0,1,1,0,3.45,com,0
51,3,0,2,0,0,1005,0,0,1,0,0,2.953,com,0
67,3,0,1,1,0,2113,0,0,0,0,0,2.573,net,0
55,3,0,1,0,2,2214,0,0,1,1,1,1.999,fr,0
40,1,0,3,0,0,1485,0,0,1,0,0,2.63,com,0
65,3,0,6,1,2,241,0,0,1,0,1,4.286,tk,1
13,1,0,0,1,0,1233,0,0,1,0,0,4.222,com,0
58,1,0,1,0,2,1627,0,0,1,0,0,2.383,org,0
100,2,3,6,2,2,799,1,0,1,0,1,3.127,zip,1
63,1,1,2,1,3,1063,0,0,1,0,0,2.705,com,0
63,2,0,0,1,0,1245,0,0,1,1,0,2.801,com,0
70,5,1,3,1,3,202,0,0,1,0,1,3.912,tk,1
31,1,1,4,1,1,1179,0,0,1,0,0,3.199,org,0
60,2,2,3,1,2,757,0,0,0,0,1,2.561,com,0
73,1,1,2,3,1,1695,0,0,1,0,0,2.586,edu,0
