char_length,num_words,num_digits,uppercase_ratio,num_exclamation,num_currency,num_free_keywords,num_urgent_keywords,has_url,has_phone,avg_word_length,language,is_spam
97,31,6,0.463,5,3,2,4,0,0,5.05,fr,1
130,30,8,0.357,0,0,4,0,1,1,4.64,fr,1
113,29,2,0.009,0,0,0,0,0,0,4.3,fr,0
145,14,0,0.1,0,0,0,0,0,0,4.9,fr,0
145,20,1,0.147,0,0,0,0,0,0,5.72,fr,0
52,31,1,0.058,1,0,0,0,0,0,5.14,fr,0
130,22,3,0.04,0,0,0,0,0,0,5.12,en,0
29,18,2,0.071,0,0,0,0,1,0,3.16,fr,0
113,23,1,0.196,0,0,0,0,0,0,4.26,fr,0
31,10,4,0.074,1,0,0,0,0,0,3.71,fr,0
110,28,0,0.091,1,0,0,0,0,0,3.91,fr,0
127,9,2,0.112,1,0,0,0,0,0,5.13,en,0
181,30,7,0.498,2,0,0,1,1,1,4.27,en,1
144,19,9,0.605,4,3,5,4,1,0,6.21,fr,1
98,8,1,0.081,0,0,0,0,0,0,4.29,fr,0
179,24,0,0.174,1,0,0,0,0,0,4.8,fr,0
143,16,4,0.34,2,1,4,0,1,0,5.86,fr,1
7,17,1,0.237,0,0,1,0,1,0,4.65,fr,0
133,15,11,0.567,3,1,6,2,1,1,4.95,fr,1
70,1,1,0.068,1,0,1,0,0,0,4.8,fr,0
138,24,0,0.014,0,0,0,0,0,0,4.47,fr,0
115,21,2,0.427,2,2,1,3,0,1,5.15,en,1
54,25,2,0.087,1,1,0,0,0,0,2.99,en,0
5,20,3,0.136,0,0,0,0,0,0,4.04,fr,0
131,19,2,0.033,0,0,0,0,0,0,5.45,en,0
35,22,1,0.11,0,0,0,0,0,0,5.43,en,0
80,13,0,0.092,0,0,2,0,0,0,6.08,en,0
122,11,5,0.325,2,2,2,4,0,0,5.16,fr,1
37,21,0,0.17,1,0,0,0,0,0,3.81,fr,0
104,15,2,0.182,0,0,0,0,0,0,3.84,fr,0
120,30,2,0.076,0,0,0,0,1,0,4.27,fr,0
40,19,0,0.046,0,0,0,0,0,0,4.68,en,0
117,1,2,0.054,0,0,0,1,0,0,4.56,en,0
167,40,9,0.433,3,1,2,3,0,0,5.53,en,1
188,50,4,0.409,6,1,2,0,1,1,4.31,fr,1
117,18,2,0.055,0,0,0,1,0,1,3.05,fr,0
97,17,0,0.072,0,0,0,0,0,0,5.17,fr,0
114,17,1,0.096,0,0,0,0,0,0,6.13,fr,0
83,15,5,0.374,4,4,2,4,1,0,5.19,en,1
65,16,6,0.533,1,0,3,0,1,0,4.63,en,1
31,12,0,0.091,1,1,0,0,0,0,4.02,fr,0
168,32,6,0.729,5,1,1,3,1,1,3.95,en,1
94,7,2,0.159,0,0,0,1,0,0,4.82,fr,0
144,24,2,0.139,0,0,0,0,0,0,4.5,en,0
151,8,8,0.352,1,1,1,6,1,1,4.7,en,1
165,42,7,0.269,1,1,3,1,0,1,5.73,en,1
138,34,10,0.249,4,2,0,2,1,1,4.47,fr,1
151,17,3,0.125,0,0,0,0,0,0,4.57,en,0
64,3,1,0.036,2,0,0,0,0,0,4.65,fr,0
43,28,0,0.156,1,0,0,0,0,0,5.13,en,0
122,21,9,0.266,2,0,5,3,1,0,5.0,en,1
114,18,3,0.219,0,0,2,1,1,0,4.09,fr,1
35,23,0,0.09,0,0,0,0,0,0,4.74,en,0
151,3,6,0.324,1,4,2,4,1,0,4.58,fr,1
166,3,6,0.556,5,4,3,5,1,0,4.85,fr,1
81,21,1,0.058,0,0,1,0,0,0,3.18,en,0
102,28,3,0.12,1,0,0,0,1,0,5.72,en,0
25,14,3,0.076,1,0,0,0,0,0,4.26,en,0
198,26,1,0.092,0,0,0,0,0,0,3.96,fr,0
66,20,1,0.017,1,0,0,0,0,0,3.93,en,0
75,17,1,0.029,1,0,0,0,0,0,4.79,en,0
156,26,7,0.394,1,2,3,6,1,1,5.89,en,1
75,11,1,0.068,0,0,1,0,0,0,4.91,fr,0
94,19,2,0.098,2,0,0,1,0,0,5.75,en,0
173,21,2,0.274,2,1,0,4,1,0,5.84,en,1
70,22,7,0.443,5,3,3,3,1,1,6.59,fr,1
91,2,1,0.026,1,0,0,1,0,0,2.95,en,0
179,14,2,0.03,0,0,0,0,1,0,4.05,fr,0
188,37,11,0.384,1,1,3,5,1,1,5.18,fr,1
95,12,0,0.216,0,0,0,0,0,0,2.34,en,0
81,13,0,0.168,1,0,0,0,0,0,4.41,fr,0
74,15,1,0.082,0,0,0,0,0,0,3.46,en,0
33,24,1,0.246,0,0,0,1,0,0,5.44,fr,0
45,17,0,0.127,0,0,1,0,0,0,4.26,fr,0
7,16,1,0.192,1,0,0,0,0,0,5.73,fr,0
98,1,3,0.02,0,0,0,0,0,0,4.41,en,0
8,26,2,0.006,1,0,0,0,0,0,4.2,en,0
62,16,1,0.145,0,0,0,0,0,0,5.07,en,0
141,12,12,0.327,3,3,2,4,1,0,4.3,fr,1
115,22,4,0.187,2,0,0,1,0,0,4.73,fr,0
45,20,3,0.081,0,0,0,0,0,0,3.89,en,0
98,14,3,0.134,2,0,0,0,0,0,4.46,fr,0
140,25,6,0.534,8,2,1,2,1,0,5.81,fr,1
59,3,3,0.124,1,0,0,0,0,0,5.65,fr,0
57,2,1,0.022,0,0,0,0,0,0,4.31,en,0
166,28,6,0.655,3,2,3,2,1,1,7.23,fr,1
155,24,0,0.066,0,0,0,0,0,0,5.01,fr,0
113,21,0,0.041,1,0,0,0,0,0,5.04,fr,0
52,15,2,0.006,0,0,0,0,0,0,4.42,fr,0
130,17,1,0.087,0,0,0,2,0,0,3.59,en,0
70,16,0,0.147,1,0,0,0,0,0,3.91,fr,0
87,31,8,0.408,1,1,0,1,1,1,6.29,en,1
57,29,0,0.096,0,0,0,0,0,0,5.93,fr,0
113,19,2,0.3,4,0,1,2,1,1,4.87,fr,1
23,25,2,0.159,0,0,0,1,0,0,6.36,en,0
82,10,1,0.073,0,0,0,0,0,0,4.99,fr,0
123,20,4,0.267,1,3,0,3,1,0,3.89,en,1
109,9,3,0.179,0,0,0,0,1,0,4.89,en,0
8,15,1,0.069,0,0,0,0,0,0,3.83,en,0
97,33,0,0.014,0,0,0,0,0,1,5.8,en,0
123,19,5,0.398,1,2,0,3,0,1,5.34,en,1
25,7,2,0.082,0,0,0,0,0,0,4.61,en,0
136,5,3,0.395,5,1,0,1,1,1,4.18,en,1
144,18,6,0.344,6,3,1,2,1,1,4.47,fr,1
81,20,2,0.025,0,0,0,0,0,0,4.6,en,0
157,13,0,0.11,0,0,0,0,0,1,4.81,fr,0
173,32,4,0.439,1,1,1,1,0,0,5.91,en,1
102,35,4,0.376,3,1,1,2,0,0,4.79,en,1
67,21,5,0.738,1,1,0,1,0,1,5.39,en,1
116,27,6,0.401,1,4,2,1,1,1,3.87,en,1
77,24,1,0.125,0,0,0,0,0,0,2.69,fr,0
85,1,1,0.018,0,0,0,0,0,0,4.81,fr,0
96,35,1,0.069,0,0,0,1,1,0,4.07,fr,0
134,16,1,0.037,0,0,0,0,0,0,4.49,en,0
126,21,8,0.597,6,1,4,0,1,1,3.71,fr,1
54,8,0,0.076,1,0,0,0,0,0,4.77,fr,0
94,24,0,0.073,0,0,0,0,0,0,6.71,fr,0
80,7,0,0.032,0,0,0,0,0,0,4.35,en,0
111,17,10,0.602,2,1,1,5,0,1,3.86,en,1
47,18,3,0.109,0,0,0,0,0,0,4.27,fr,0
65,38,3,0.236,0,0,0,0,0,0,4.52,fr,0
131,20,10,0.307,1,2,2,2,0,1,7.76,fr,1
79,4,1,0.242,0,0,0,0,0,0,4.17,en,0
130,20,1,0.068,1,0,1,0,0,0,5.03,en,0
97,6,1,0.269,0,0,0,0,0,0,4.02,fr,0
156,23,9,0.583,1,1,0,1,1,0,5.5,en,1
185,16,2,0.11,0,0,0,0,0,0,4.45,en,0
154,10,0,0.076,2,0,0,0,0,0,3.0,fr,0
62,31,1,0.127,0,0,0,0,0,0,4.43,fr,0
88,38,3,0.065,0,0,0,0,0,0,3.48,en,0
77,27,2,0.025,0,1,0,0,0,0,3.31,en,0
77,19,0,0.024,0,0,0,0,1,0,6.31,fr,0
5,20,1,0.07,0,0,0,0,0,0,4.22,en,0
194,19,7,0.327,2,3,4,6,1,1,4.96,fr,1
97,13,2,0.102,0,0,0,0,1,0,4.49,fr,0
150,16,2,0.016,0,0,0,0,0,0,4.85,en,0
123,44,9,0.516,2,1,1,3,1,0,6.67,en,1
81,20,5,0.12,0,0,0,0,0,0,4.56,fr,0
38,20,2,0.165,2,0,0,1,0,0,6.12,en,0
73,23,2,0.131,1,0,0,0,0,0,4.38,fr,0
94,18,0,0.352,1,1,1,0,0,0,4.66,fr,0
121,32,6,0.23,2,0,0,3,0,0,5.95,en,1
99,22,5,0.156,1,1,1,0,1,0,2.95,en,1
104,18,8,0.395,6,1,3,1,1,1,5.07,fr,1
118,14,2,0.004,0,0,0,0,1,1,4.15,fr,0
104,24,0,0.022,0,0,0,0,0,1,4.93,en,0
5,31,0,0.055,0,0,0,0,0,0,4.87,fr,0
110,21,3,0.062,0,0,0,2,1,0,3.47,en,0
192,17,6,0.381,1,2,3,3,0,0,5.71,fr,1
63,14,1,0.089,0,0,0,0,0,0,3.12,fr,0
51,18,5,0.473,3,0,1,2,0,0,4.45,en,1
190,21,10,0.406,5,2,1,1,1,1,4.74,fr,1
48,12,0,0.148,0,0,0,0,0,0,4.69,fr,0
61,8,1,0.108,0,0,0,0,1,0,3.7,fr,0
184,17,5,0.426,6,3,1,0,1,1,5.5,en,1
75,16,1,0.136,0,0,0,0,0,0,5.31,en,0
8,2,1,0.057,1,0,0,0,0,0,3.3,fr,0
134,26,6,0.367,4,2,3,1,0,0,6.42,en,1
88,30,0,0.08,0,0,0,0,0,0,6.08,fr,0
204,26,3,0.32,2,2,0,1,1,1,4.45,fr,1
133,11,4,0.137,1,0,0,1,1,0,4.47,fr,0
111,18,1,0.068,1,0,0,1,0,0,4.15,en,0
109,31,6,0.648,2,0,0,4,1,1,3.61,en,1
130,9,4,0.542,1,1,3,2,1,1,4.01,en,1
79,18,0,0.039,0,0,0,1,0,0,4.97,fr,0
79,14,1,0.214,0,1,0,0,0,0,4.39,fr,0
40,5,0,0.038,1,0,0,0,0,1,6.04,fr,0
166,1,3,0.091,0,0,0,1,0,0,3.42,en,0
57,20,0,0.183,1,0,0,0,0,1,6.38,fr,0
72,21,0,0.157,0,0,0,0,0,0,5.02,en,0
91,14,7,0.207,5,0,1,4,1,1,6.21,fr,1
144,42,6,0.68,6,2,4,2,1,1,6.45,en,1
101,31,7,0.64,3,4,3,2,1,0,5.8,fr,1
209,27,3,0.304,4,2,0,6,1,1,5.23,fr,1
173,20,8,0.261,3,0,0,0,1,1,6.63,en,1
30,6,2,0.156,0,0,0,0,1,0,3.86,fr,0
124,8,0,0.043,1,0,0,0,0,0,4.69,fr,0
148,31,7,0.132,4,0,0,2,0,0,6.55,fr,1
47,27,0,0.08,0,0,0,0,0,0,4.06,fr,0
124,16,0,0.087,0,0,0,0,0,0,4.41,fr,0
217,27,8,0.292,1,3,3,4,0,0,6.48,en,1
77,15,4,0.118,0,0,0,0,0,0,6.09,fr,0
149,21,7,0.608,1,1,0,2,1,0,5.43,fr,1
61,19,1,0.173,0,0,0,0,0,1,5.16,en,0
148,8,1,0.044,3,0,0,0,0,0,6.09,fr,0
100,29,7,0.591,3,0,0,2,1,1,5.96,fr,1
5,19,4,0.012,0,0,0,0,0,0,3.15,fr,0
48,13,1,0.162,1,0,0,0,1,0,5.07,fr,0
69,14,1,0.12,0,0,0,0,0,1,4.34,en,0
51,13,1,0.127,0,0,0,0,0,0,4.37,fr,0
150,1,3,0.062,0,0,0,0,0,0,4.02,fr,0
90,7,1,0.043,0,0,0,2,0,0,6.17,fr,0
90,23,2,0.036,0,0,1,0,0,0,4.0,fr,0
113,27,4,0.371,3,1,2,3,1,0,3.7,en,1
113,20,4,0.065,2,0,0,0,0,0,4.48,fr,0
75,21,0,0.184,1,0,0,0,0,0,4.91,fr,0
68,17,1,0.169,0,0,0,0,0,0,6.55,en,0
75,30,1,0.263,1,0,0,0,0,0,6.37,fr,0
92,18,0,0.106,4,0,0,0,1,0,4.86,en,0
35,44,4,0.473,1,2,1,3,0,1,5.88,fr,1
114,32,8,0.188,3,2,1,2,0,0,5.11,fr,1
101,24,6,0.195,6,1,1,3,1,0,6.92,en,1
131,21,2,0.45,2,0,1,0,1,1,5.75,fr,1
60,23,2,0.27,1,0,0,0,1,0,5.24,fr,0
84,14,1,0.088,0,0,0,0,1,0,2.78,fr,0
58,30,0,0.169,0,0,0,0,0,0,5.19,fr,0
87,19,1,0.03,2,0,0,0,0,0,4.75,fr,0
88,25,0,0.096,1,0,0,0,0,0,3.97,en,0
151,22,7,0.69,2,0,0,9,0,1,5.61,fr,1
12,15,1,0.205,2,0,0,0,0,0,4.64,fr,0
169,7,1,0.092,0,0,0,0,0,0,4.64,en,0
28,21,2,0.015,0,0,0,0,0,0,4.39,en,0
7,19,0,0.11,0,0,0,0,0,0,4.3,en,0
96,14,0,0.108,0,0,0,0,0,0,3.47,en,0
81,3,0,0.374,1,0,0,0,0,0,4.08,fr,0
33,31,0,0.032,1,0,0,0,0,0,4.4,fr,0
83,6,3,0.099,0,0,0,0,0,0,4.7,fr,0
115,16,3,0.027,0,0,0,0,0,0,3.57,en,0
141,26,0,0.044,2,1,0,0,0,0,5.11,en,0
105,17,1,0.022,0,0,0,0,0,0,4.22,fr,0
49,20,1,0.101,0,0,0,0,1,0,4.39,en,0
18,30,1,0.166,0,0,0,0,0,1,4.3,fr,0
79,15,8,0.398,7,1,4,5,0,1,4.94,fr,1
156,18,5,0.207,6,1,5,1,1,1,6.81,en,1
143,20,7,0.578,5,0,1,3,1,1,6.31,fr,1
137,17,2,0.09,0,0,0,0,0,0,5.53,fr,0
11,8,0,0.069,0,0,0,0,0,0,4.41,fr,0
174,4,13,0.69,2,5,2,5,1,1,3.9,en,1
31,14,0,0.034,0,0,0,0,0,0,4.11,en,0
121,14,1,0.159,2,0,0,0,0,0,5.06,en,0
52,10,0,0.116,0,0,0,0,1,0,4.31,fr,0
48,6,5,0.143,3,0,0,0,0,0,5.27,fr,0
103,18,1,0.122,0,0,0,0,0,0,3.58,fr,0
116,12,2,0.125,1,0,0,0,1,0,3.95,fr,0
100,22,0,0.002,0,0,1,0,0,0,4.3,en,0
131,20,5,0.218,2,1,2,1,1,1,3.89,fr,1
89,3,5,0.595,1,2,3,1,1,0,5.46,en,1
96,16,1,0.196,2,0,0,1,0,1,4.59,fr,0
100,20,0,0.054,1,0,0,0,0,0,3.33,fr,0
158,36,7,0.186,2,2,6,2,1,1,4.31,fr,1
121,12,0,0.127,1,0,0,0,0,0,5.61,fr,0
109,10,0,0.145,0,0,0,0,0,0,5.72,en,0
56,22,1,0.036,0,0,0,0,0,0,3.81,en,0
60,15,1,0.197,0,0,1,0,0,0,3.97,fr,0
89,30,1,0.092,2,0,0,0,0,1,5.2,fr,0
133,29,0,0.029,0,0,0,1,0,0,5.17,en,0
41,24,2,0.228,0,0,0,0,0,0,4.33,fr,0
83,24,1,0.132,0,0,0,0,0,0,5.49,fr,0
130,30,11,0.647,1,3,0,3,0,1,6.87,en,1
122,2,0,0.141,0,0,0,0,0,0,5.07,en,0
157,2,0,0.126,0,0,0,0,0,0,4.77,en,0
175,18,5,0.426,3,1,1,2,1,1,6.2,en,1
87,17,8,0.323,2,1,0,3,1,0,5.2,en,1
115,20,0,0.048,0,0,0,0,0,0,4.4,en,0
115,6,0,0.051,0,0,0,1,0,0,4.34,fr,0
72,14,4,0.471,5,1,2,3,1,0,3.66,en,1
32,21,3,0.025,0,0,0,0,0,0,3.97,fr,0
12,19,2,0.022,0,0,0,0,0,0,4.65,fr,0
165,15,6,0.25,3,1,5,2,1,1,5.39,en,1
88,9,2,0.226,1,0,0,0,0,0,4.66,en,0
62,18,0,0.12,0,0,0,0,0,0,4.66,fr,0
50,24,3,0.036,0,0,0,0,0,0,4.89,en,0
37,10,3,0.06,0,0,0,0,0,1,4.39,fr,0
142,22,10,0.387,4,1,3,3,1,0,5.31,en,1
110,26,15,0.543,4,0,1,3,1,0,4.65,fr,1
72,21,2,0.08,0,0,0,0,0,0,4.72,fr,0
115,15,1,0.209,1,0,0,0,0,0,6.56,fr,0
11,29,0,0.03,0,0,0,0,1,1,3.47,en,0
157,44,9,0.315,4,2,3,1,0,0,3.99,en,1
39,30,0,0.026,0,0,0,0,0,0,3.1,fr,0
73,19,2,0.297,0,0,0,0,0,0,4.35,en,0
128,18,1,0.094,0,0,0,0,0,0,6.64,en,0
122,25,0,0.075,0,0,0,0,0,0,5.95,en,0
138,19,7,0.169,3,2,2,5,1,0,5.28,fr,1
97,6,4,0.043,0,0,0,1,0,0,4.04,en,0
75,20,3,0.072,0,0,0,0,0,0,4.24,fr,0
122,20,2,0.353,5,2,0,1,1,1,4.6,en,1
36,13,0,0.046,1,0,0,0,0,0,4.62,en,0
120,13,7,0.305,3,1,2,0,1,1,6.88,fr,1
96,20,4,0.166,1,0,0,0,0,0,5.86,en,0
93,29,0,0.195,0,1,0,0,0,0,3.74,en,0
159,20,9,0.477,3,2,4,2,1,1,5.93,fr,1
54,16,1,0.041,1,0,0,0,0,0,4.66,fr,0
80,11,0,0.018,0,0,0,0,0,0,4.21,en,0
147,24,1,0.299,3,1,3,1,1,1,6.55,fr,1
96,23,6,0.649,1,1,0,4,0,0,4.25,en,1
215,18,6,0.417,0,0,0,1,1,1,5.94,fr,1
65,10,2,0.046,0,0,0,0,0,0,3.66,fr,0
5,22,0,0.151,0,0,0,0,0,0,3.94,fr,0
41,25,1,0.281,0,0,1,0,0,0,5.68,en,0
94,7,1,0.106,0,0,0,0,0,0,3.58,fr,0
128,20,2,0.06,1,0,0,0,0,0,4.92,fr,0
173,15,12,0.762,2,1,1,2,1,1,5.1,en,1
5,11,1,0.039,1,0,0,0,0,0,4.98,en,0
42,16,0,0.283,0,0,0,0,0,0,3.21,en,0
124,21,9,0.276,2,1,2,4,1,1,5.58,fr,1
117,11,3,0.352,0,1,2,1,0,1,6.27,en,1
115,35,5,0.359,0,1,0,1,1,1,6.05,fr,1
98,23,0,0.007,1,0,0,0,0,0,4.28,en,0
157,3,6,0.422,4,0,1,0,0,1,5.5,en,1
118,9,0,0.01,0,0,0,0,0,0,4.32,fr,0
115,26,5,0.233,2,2,4,1,1,0,4.35,fr,1
118,17,2,0.121,0,0,0,0,0,0,4.93,en,0
151,16,1,0.045,0,0,0,0,0,0,4.17,fr,0
127,21,7,0.444,0,1,6,1,1,0,5.49,en,1
155,26,7,0.394,2,2,1,3,1,0,5.71,fr,1
60,28,2,0.099,0,0,0,0,0,0,5.42,en,0
109,9,1,0.07,0,0,0,0,1,0,4.59,en,0
71,11,1,0.186,0,0,0,0,0,1,4.54,fr,0
201,24,4,0.34,2,2,1,0,0,1,4.15,en,1
54,19,1,0.112,0,0,0,0,0,0,5.2,fr,0
115,23,5,0.373,2,1,2,2,1,1,6.34,fr,1
17,1,2,0.12,0,0,0,0,0,0,2.89,fr,0
115,19,0,0.237,0,0,0,0,0,1,3.85,en,0
176,14,9,0.486,3,3,2,1,1,0,4.78,fr,1
59,11,2,0.155,1,0,0,0,0,0,3.71,en,0
92,10,2,0.243,0,0,1,0,1,0,5.04,en,0
148,15,2,0.045,1,0,0,0,0,0,6.12,fr,0
113,22,1,0.03,0,0,0,0,0,0,4.1,en,0
94,26,8,0.296,4,0,4,2,0,0,4.91,fr,1
86,35,0,0.143,0,0,0,0,0,0,4.33,en,0
143,20,7,0.354,0,2,3,1,1,0,4.68,en,1
126,16,0,0.047,1,0,0,0,1,0,4.92,en,0
83,15,0,0.052,0,0,0,0,0,0,4.77,fr,0
153,27,1,0.13,0,1,0,0,0,0,3.33,en,0
160,6,1,0.019,0,0,0,0,0,1,3.64,fr,0
155,32,9,0.362,4,1,4,3,1,1,3.83,fr,1
191,17,2,0.113,1,0,0,0,0,1,4.18,fr,0
24,19,1,0.153,0,0,0,0,1,0,5.31,en,0
175,18,8,0.342,2,2,5,2,1,1,5.45,fr,1
119,18,3,0.031,2,0,0,0,0,0,4.19,fr,0
25,14,1,0.188,0,0,0,0,0,0,4.17,en,0
48,20,2,0.067,1,0,0,1,0,0,5.46,fr,0
179,28,7,0.39,8,1,3,3,1,1,5.14,en,1
108,27,2,0.114,0,1,0,0,0,0,4.12,fr,0
143,15,1,0.066,0,0,0,0,0,0,3.93,en,0
5,14,1,0.115,0,0,0,0,0,0,3.68,en,0
51,31,0,0.061,0,0,0,0,0,0,3.96,en,0
35,3,2,0.089,0,0,0,0,0,0,4.87,en,0
180,13,7,0.475,2,2,1,1,0,0,4.6,en,1
43,31,2,0.038,1,0,0,0,1,0,3.62,fr,0
81,26,2,0.134,0,0,1,0,0,0,3.89,en,0
81,25,0,0.284,0,0,0,0,0,0,3.98,fr,0
92,3,0,0.056,0,0,0,0,0,0,4.56,fr,0
138,29,3,0.363,4,1,2,2,0,1,3.9,en,1
83,18,2,0.041,0,0,0,0,0,0,4.51,en,0
118,19,10,0.488,2,3,2,1,1,1,5.06,fr,1
104,15,6,0.295,1,2,2,2,1,1,3.0,fr,1
99,22,3,0.041,0,0,0,0,1,0,4.59,fr,0
197,24,3,0.248,1,0,0,0,1,0,5.86,en,0
91,30,12,0.393,5,0,2,0,0,0,5.76,en,1
45,12,1,0.074,0,0,0,0,0,0,3.99,en,0
112,5,2,0.282,0,0,0,0,0,0,4.46,fr,0
106,26,7,0.33,2,3,3,2,1,1,5.18,fr,1
78,33,2,0.032,1,0,1,0,0,1,5.17,fr,0
59,18,1,0.049,2,0,0,0,1,0,6.06,fr,0
5,8,0,0.305,0,0,0,0,0,0,5.33,fr,0
5,14,2,0.16,1,0,0,0,0,0,5.2,fr,0
97,23,3,0.193,0,0,0,0,0,0,3.76,fr,0
56,18,2,0.065,1,0,0,0,0,0,4.06,fr,0
50,25,1,0.166,0,0,0,0,0,0,3.57,en,0
5,22,1,0.19,1,1,0,0,1,0,5.88,en,0
78,11,0,0.021,1,0,0,0,0,0,3.34,fr,0
35,20,0,0.038,0,0,0,0,0,0,4.99,fr,0
109,24,1,0.078,0,0,0,0,0,0,4.79,fr,0
66,23,4,0.378,0,3,1,2,1,0,4.93,fr,1
23,1,1,0.032,0,0,0,0,1,0,3.81,en,0
173,30,3,0.218,0,0,0,0,0,0,5.48,en,0
39,20,1,0.079,1,0,0,0,0,0,4.45,fr,0
25,1,1,0.033,0,0,0,0,0,0,3.5,fr,0
202,11,8,0.298,5,2,1,0,1,0,4.28,fr,1
5,28,0,0.237,1,0,0,1,0,0,5.2,fr,0
37,27,4,0.438,6,3,1,2,1,1,5.55,en,1
151,16,1,0.025,0,0,0,0,0,0,5.53,fr,0
88,42,6,0.3,4,1,0,1,1,1,2.49,fr,1
60,9,2,0.039,0,1,1,0,0,0,3.83,fr,0
125,20,1,0.049,0,0,0,0,0,0,3.58,en,0
101,19,0,0.198,0,0,0,0,0,0,4.39,fr,0
106,12,3,0.017,1,0,0,0,0,0,4.11,fr,0
7,10,1,0.1,1,0,0,0,0,1,5.69,fr,0
162,5,1,0.122,2,0,0,0,1,0,4.13,fr,0
73,15,0,0.223,1,0,1,0,0,0,3.56,fr,0
153,22,12,0.257,2,1,0,3,0,1,5.16,en,1
108,17,0,0.039,0,0,1,0,0,0,4.93,fr,0
147,12,0,0.037,1,0,0,0,0,0,4.43,fr,0
131,34,7,0.318,2,2,1,0,0,1,7.39,en,1
145,30,6,0.175,1,3,2,3,1,0,3.44,fr,1
124,17,5,0.494,2,2,1,2,1,1,6.99,en,1
95,25,0,0.029,0,0,0,0,0,1,4.89,fr,0
166,20,3,0.395,0,0,0,0,0,0,5.86,fr,0
196,30,11,0.389,3,3,7,3,1,0,5.87,en,1
88,9,2,0.101,0,0,1,0,0,1,4.51,fr,0
77,19,5,0.212,0,0,0,0,0,0,4.78,en,0
53,30,0,0.105,1,0,0,0,0,0,4.01,fr,0
40,17,1,0.194,0,0,0,0,0,0,5.23,fr,0
36,15,1,0.033,0,0,1,0,0,0,4.3,en,0
135,35,13,0.476,2,2,1,2,1,0,5.23,fr,1
62,14,1,0.174,0,0,0,0,0,0,6.67,fr,0
59,33,0,0.211,0,0,0,0,0,0,4.52,fr,0
101,27,11,0.342,2,1,1,1,1,1,5.63,en,1
138,30,8,0.137,2,3,1,1,1,0,5.82,fr,1
120,25,11,0.191,1,2,0,4,0,0,4.42,fr,1
140,46,8,0.224,1,1,1,3,1,0,4.1,fr,1
36,22,2,0.209,0,0,0,0,0,0,5.24,en,0
119,27,0,0.037,0,0,0,0,0,0,6.08,fr,0
12,16,3,0.064,1,0,0,0,0,0,5.26,fr,0
206,13,5,0.178,2,2,3,3,0,1,4.91,fr,1
111,24,1,0.129,1,0,0,0,1,1,3.92,fr,0
5,16,0,0.015,0,0,0,0,0,0,5.69,fr,0
141,18,0,0.058,1,0,0,0,1,0,4.89,en,0
117,21,1,0.104,0,0,0,0,0,1,4.15,fr,0
60,26,3,0.14,1,0,0,0,0,0,5.71,en,0
116,28,4,0.237,1,2,2,2,1,0,3.7,fr,1
65,30,5,0.479,6,2,2,2,1,1,5.68,fr,1
103,21,0,0.201,0,0,0,0,0,0,3.74,fr,0
116,13,6,0.18,2,2,0,1,0,0,5.6,fr,1
82,27,2,0.251,2,0,0,0,0,0,4.57,fr,0
60,33,1,0.1,1,0,0,1,1,0,5.06,fr,0
152,25,4,0.389,4,1,5,2,1,1,7.39,fr,1
141,20,10,0.626,4,0,1,1,0,1,4.99,en,1
118,18,0,0.069,0,0,0,0,0,0,6.09,fr,0
102,30,0,0.016,1,0,0,0,0,0,6.13,fr,0
130,26,0,0.165,2,0,0,0,0,0,4.82,fr,0
132,32,6,0.569,6,3,3,5,1,1,5.2,en,1
164,2,3,0.148,0,0,0,0,0,0,4.18,fr,0
16,24,3,0.044,0,0,0,0,0,0,4.53,en,0
112,23,1,0.047,1,0,0,1,0,0,6.02,en,0
88,12,3,0.206,0,0,0,0,0,0,3.13,fr,0
43,4,0,0.089,0,0,0,0,1,0,4.67,en,0
103,8,0,0.186,0,0,0,0,0,0,4.42,fr,0
102,28,9,0.291,2,0,2,2,1,1,4.64,en,1
82,15,1,0.066,0,0,0,0,0,0,4.59,en,0
232,18,5,0.776,1,0,2,4,1,1,5.88,en,1
82,17,1,0.122,0,0,0,0,0,0,4.41,en,0
113,14,1,0.144,0,0,0,0,0,0,3.83,fr,0
115,19,0,0.064,0,0,0,0,0,0,3.72,fr,0
137,24,13,0.26,6,1,1,7,1,1,3.8,en,1
51,12,1,0.069,0,0,0,0,0,0,3.44,fr,0
94,22,0,0.02,0,0,0,0,0,0,4.2,en,0
46,18,2,0.026,0,0,0,0,0,0,5.37,en,0
88,11,2,0.102,0,0,0,0,0,1,3.55,fr,0
5,7,1,0.095,1,0,0,0,0,0,4.28,en,0
178,29,4,0.296,4,2,4,3,1,1,4.61,en,1
88,17,2,0.113,0,0,0,0,0,0,4.13,en,0
91,12,1,0.172,0,0,0,0,0,0,3.57,fr,0
182,33,5,0.44,1,2,1,1,0,0,5.58,en,1
68,21,1,0.33,1,0,0,0,0,1,6.84,fr,0
100,18,6,0.326,3,2,2,0,1,0,6.36,fr,1
19,21,0,0.114,0,0,0,0,0,0,5.36,en,0
84,17,1,0.089,0,1,0,0,0,0,6.15,fr,0
76,1,2,0.174,0,0,0,0,0,0,4.48,en,0
142,18,1,0.252,3,0,0,0,0,0,5.09,fr,0
170,27,1,0.189,0,0,0,0,0,0,5.29,en,0
121,13,8,0.425,1,1,7,3,1,0,5.95,en,1
72,8,0,0.309,1,0,0,0,0,0,5.19,en,0
