text_length,word_count,avg_word_length,max_token_length,uppercase_ratio,digit_ratio,punct_ratio,line_count,non_ascii_ratio,zero_width_count,url_count,trigger_keyword_count,role_keyword_count,delimiter_marker_count,has_base64_blob,label,family_l2,technique_l3,target_delta,objective,domain,multi_turn,obfuscation,language,carrier,template_group,source
92,14,5.643,11,0.0526,0.0,0.0326,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
93,13,6.231,13,0.0253,0.0,0.0215,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
94,14,5.786,11,0.0513,0.0,0.0319,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
98,15,5.6,15,0.0494,0.0,0.0306,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
97,13,6.538,15,0.0241,0.0,0.0206,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
93,14,5.714,15,0.0256,0.0,0.0215,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
96,15,5.467,9,0.0506,0.0,0.0312,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
92,14,5.643,11,0.0526,0.0,0.0326,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
98,15,5.6,14,0.0494,0.0,0.0306,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
100,16,5.312,11,0.0488,0.0,0.03,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
98,14,6.071,13,0.0488,0.0,0.0306,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
97,14,6.0,15,0.0494,0.0,0.0309,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
103,15,5.933,13,0.0465,0.0,0.0291,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
95,15,5.4,9,0.0513,0.0,0.0316,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
97,15,5.533,9,0.05,0.0,0.0309,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
95,15,5.4,9,0.0513,0.0,0.0316,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
90,16,4.688,9,0.0556,0.0,0.0333,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
90,13,6.0,18,0.0533,0.0,0.0333,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
89,12,6.5,18,0.0263,0.0,0.0225,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
86,15,4.8,11,0.058,0.0,0.0349,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
93,14,5.714,11,0.0519,0.0,0.0323,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
91,15,5.133,14,0.0541,0.0,0.033,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
90,13,6.0,15,0.0263,0.0,0.0222,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
97,15,5.533,9,0.05,0.0,0.0309,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
93,15,5.267,11,0.026,0.0,0.0215,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
88,12,6.417,18,0.0267,0.0,0.0227,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
98,15,5.6,15,0.0494,0.0,0.0306,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
88,13,5.846,11,0.027,0.0,0.0227,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
96,14,5.929,14,0.05,0.0,0.0312,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
98,14,6.071,15,0.0488,0.0,0.0306,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
95,15,5.4,11,0.0513,0.0,0.0316,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
85,14,5.143,14,0.0286,0.0,0.0235,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
94,14,5.786,14,0.0513,0.0,0.0319,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
96,14,5.929,13,0.05,0.0,0.0312,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
96,15,5.467,9,0.0506,0.0,0.0312,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
87,15,4.867,11,0.0571,0.0,0.0345,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
97,15,5.533,9,0.05,0.0,0.0309,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
103,15,5.933,13,0.0465,0.0,0.0291,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
84,12,6.083,18,0.0282,0.0,0.0238,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
93,14,5.714,11,0.0519,0.0,0.0323,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
90,14,5.5,9,0.0541,0.0,0.0333,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
87,15,4.867,10,0.0571,0.0,0.0345,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
89,13,5.923,18,0.0541,0.0,0.0337,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
89,14,5.429,11,0.027,0.0,0.0225,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
94,14,5.786,11,0.0513,0.0,0.0319,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
88,13,5.846,18,0.0548,0.0,0.0341,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
91,14,5.571,10,0.0533,0.0,0.033,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
98,16,5.188,11,0.05,0.0,0.0306,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
86,15,4.8,10,0.058,0.0,0.0349,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
91,14,5.571,10,0.0533,0.0,0.033,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
91,13,6.077,18,0.0526,0.0,0.033,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
96,14,5.929,13,0.05,0.0,0.0312,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
98,14,6.071,13,0.0488,0.0,0.0306,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
92,15,5.2,11,0.0533,0.0,0.0326,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
98,14,6.071,13,0.0488,0.0,0.0306,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
90,14,5.5,11,0.0541,0.0,0.0333,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
97,14,6.0,13,0.0494,0.0,0.0309,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
94,15,5.333,11,0.0519,0.0,0.0319,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
90,14,5.5,9,0.0541,0.0,0.0333,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
95,14,5.857,14,0.0506,0.0,0.0316,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
90,13,6.0,18,0.0533,0.0,0.0333,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
83,12,6.0,18,0.0286,0.0,0.0241,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
96,14,5.929,14,0.05,0.0,0.0312,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
92,14,5.643,11,0.0526,0.0,0.0326,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
88,15,4.933,11,0.0563,0.0,0.0341,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
93,13,6.231,18,0.0513,0.0,0.0323,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
88,14,5.357,11,0.0274,0.0,0.0227,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
86,13,5.692,11,0.0278,0.0,0.0233,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
91,14,5.571,9,0.0263,0.0,0.022,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
89,14,5.429,10,0.0548,0.0,0.0337,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
92,15,5.2,15,0.0533,0.0,0.0326,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
97,15,5.533,9,0.05,0.0,0.0309,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
85,15,4.733,10,0.0588,0.0,0.0353,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
94,14,5.786,18,0.0513,0.0,0.0319,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
95,14,5.857,15,0.0506,0.0,0.0316,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
86,15,4.8,9,0.0286,0.0,0.0233,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
89,13,5.923,18,0.0541,0.0,0.0337,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_02,aegis_aug
85,13,5.615,11,0.058,0.0,0.0471,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
79,12,5.667,12,0.0625,0.0,0.0506,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
76,11,6.0,18,0.0645,0.0,0.0526,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
79,12,5.667,18,0.0625,0.0,0.0506,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
78,14,4.643,9,0.0656,0.0,0.0513,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
76,12,5.417,12,0.0323,0.0,0.0395,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
84,13,5.538,9,0.0588,0.0,0.0476,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
84,13,5.538,11,0.0588,0.0,0.0476,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
93,12,6.833,18,0.0513,0.0,0.043,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
87,13,5.769,18,0.0563,0.0,0.046,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
82,13,5.385,11,0.0606,0.0,0.0488,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
87,13,5.769,13,0.0563,0.0,0.046,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
73,11,5.727,12,0.0333,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
97,14,6.0,15,0.05,0.0,0.0412,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
93,12,6.833,18,0.0513,0.0,0.043,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
94,12,6.917,18,0.0506,0.0,0.0426,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
87,13,5.769,11,0.0563,0.0,0.046,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
89,14,5.429,9,0.0556,0.0,0.0449,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
95,13,6.385,15,0.0506,0.0,0.0421,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
96,13,6.462,15,0.05,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
83,13,5.462,9,0.0597,0.0,0.0482,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
75,11,5.909,12,0.0323,0.0,0.04,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
89,13,5.923,11,0.0548,0.0,0.0449,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
84,14,5.071,11,0.0597,0.0,0.0476,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
78,14,4.643,11,0.0656,0.0,0.0513,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
77,14,4.571,11,0.0667,0.0,0.0519,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
72,13,4.615,9,0.0351,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
88,13,5.846,11,0.0556,0.0,0.0455,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
87,13,5.769,18,0.0563,0.0,0.046,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
91,12,6.667,15,0.026,0.0,0.033,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
77,13,5.0,11,0.0656,0.0,0.0519,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
83,14,5.0,11,0.0606,0.0,0.0482,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
75,11,5.909,18,0.0656,0.0,0.0533,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
87,13,5.769,11,0.0563,0.0,0.046,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
79,13,5.154,11,0.0312,0.0,0.038,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
83,15,4.6,9,0.0615,0.0,0.0482,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
87,13,5.769,11,0.0563,0.0,0.046,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
85,14,5.143,11,0.0588,0.0,0.0471,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
102,13,6.923,15,0.0465,0.0,0.0392,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
84,12,6.083,13,0.058,0.0,0.0476,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
74,12,5.25,9,0.0678,0.0,0.0541,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
88,13,5.846,13,0.0556,0.0,0.0455,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
96,12,7.083,15,0.0244,0.0,0.0312,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
79,13,5.154,11,0.0635,0.0,0.0506,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
80,12,5.75,18,0.0615,0.0,0.05,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
89,14,5.429,11,0.0556,0.0,0.0449,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
96,14,5.929,15,0.0506,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
84,14,5.071,11,0.0597,0.0,0.0476,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
85,15,4.733,9,0.0597,0.0,0.0471,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
72,13,4.615,11,0.0351,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
86,13,5.692,11,0.0571,0.0,0.0465,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
78,12,5.583,12,0.0635,0.0,0.0513,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
95,14,5.857,13,0.0513,0.0,0.0421,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
74,13,4.769,12,0.069,0.0,0.0541,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
78,14,4.643,9,0.0656,0.0,0.0513,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
83,12,6.0,13,0.0588,0.0,0.0482,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
93,12,6.833,18,0.0513,0.0,0.043,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
79,13,5.154,11,0.0312,0.0,0.038,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
93,13,6.231,13,0.0519,0.0,0.043,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
89,12,6.5,15,0.0267,0.0,0.0337,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
70,11,5.455,9,0.0351,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
89,13,5.923,11,0.0548,0.0,0.0449,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
82,14,4.929,11,0.0615,0.0,0.0488,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
91,15,5.133,11,0.0548,0.0,0.044,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
89,14,5.429,11,0.0556,0.0,0.0449,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
88,14,5.357,9,0.0563,0.0,0.0455,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
75,12,5.333,9,0.0667,0.0,0.0533,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
85,12,6.167,18,0.0571,0.0,0.0471,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
82,12,5.917,18,0.0294,0.0,0.0366,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
97,13,6.538,15,0.0494,0.0,0.0412,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
90,14,5.5,9,0.0548,0.0,0.0444,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
89,13,5.923,13,0.0548,0.0,0.0449,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
71,13,4.538,9,0.0727,0.0,0.0563,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
84,15,4.667,9,0.0606,0.0,0.0476,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
81,12,5.833,13,0.0606,0.0,0.0494,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
77,13,5.0,11,0.0323,0.0,0.039,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
88,13,5.846,13,0.0556,0.0,0.0455,1,0.0,0,0,2,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
84,13,5.538,11,0.029,0.0,0.0357,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
86,12,6.25,18,0.0563,0.0,0.0465,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
76,14,4.5,9,0.0678,0.0,0.0526,1,0.0,0,0,0,0,0,0,benign,benign,clean_clinical_query,,,medical,0,none,en,clinical_prompt,benign_03,aegis_aug
